order_id,order_date,order_timestamp,customer_id,channel,store_id,order_status,payment_method,promo_code,item_count,total_units,gross_subtotal,discount_amount,net_subtotal,shipping_fee,tax_amount,total_amount,currency,ship_city,ship_state,ship_postal_code,delivery_date
ORD-018102,2025-12-20,2025-12-20 11:07:05,C00790,Online,ST-999,Cancelled,Apple Pay,HOLIDAY25,1,3,71.97,10.11,61.86,6.99,5.1,73.95,USD,New York,NY,10007,
ORD-018103,2025-12-20,2025-12-20 14:56:58,C02017,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,33.99,11.25,22.74,6.99,1.88,31.61,USD,Columbus,OH,43215,2025-12-23
ORD-018104,2025-12-20,2025-12-20 18:02:35,C00334,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,670.98,195.02,475.96,0.0,39.27,515.23,USD,Chicago,IL,60601,2025-12-23
ORD-018105,2025-12-20,2025-12-20 20:33:31,C02506,In-Store,ST-009,Completed,Credit Card,HOLIDAY25,1,1,13.99,2.9,11.09,0.0,0.91,12.0,USD,N/A,N/A,N/A,2025-12-20
ORD-018106,2025-12-20,2025-12-20 16:06:42,C01194,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,90.99,26.08,64.91,9.99,5.36,80.26,USD,Miami,FL,33130,2025-12-23
ORD-018107,2025-12-21,2025-12-21 12:46:01,C02413,In-Store,ST-004,Completed,Cash,HOLIDAY25,1,1,34.99,11.7,23.29,0.0,1.92,25.21,USD,N/A,N/A,N/A,2025-12-21
ORD-018108,2025-12-21,2025-12-21 18:19:44,C01436,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,5,1889.95,472.88,1417.07,0.0,116.91,1533.98,USD,Phoenix,AZ,85004,2025-12-24
ORD-018109,2025-12-21,2025-12-21 09:07:13,C00274,In-Store,ST-006,Completed,Gift Card,HOLIDAY25,2,2,338.98,117.4,221.58,0.0,18.28,239.86,USD,N/A,N/A,N/A,2025-12-21
ORD-018110,2025-12-21,2025-12-21 11:29:43,C02045,In-Store,ST-001,Completed,Debit Card,HOLIDAY25,2,2,40.98,8.04,32.94,0.0,2.72,35.66,USD,N/A,N/A,N/A,2025-12-21
ORD-018111,2025-12-21,2025-12-21 17:49:47,C01197,Online,ST-999,Cancelled,Debit Card,HOLIDAY25,3,3,198.97,48.29,150.68,0.0,12.43,163.11,USD,Chicago,IL,60601,
ORD-018112,2025-12-21,2025-12-21 23:25:15,C00341,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,125.99,35.31,90.68,0.0,7.48,98.16,USD,Atlanta,GA,30303,2025-12-23
ORD-018113,2025-12-21,2025-12-21 15:58:22,C02635,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,4,501.96,145.63,356.33,0.0,29.4,385.73,USD,Minneapolis,MN,55401,2025-12-23
ORD-018114,2025-12-21,2025-12-21 13:43:57,C01983,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,32.99,4.63,28.36,9.99,2.34,40.69,USD,Denver,CO,80202,2025-12-22
ORD-018115,2025-12-21,2025-12-21 21:20:50,C00410,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,205.99,24.14,181.85,0.0,15.0,196.85,USD,Portland,OR,97205,2025-12-23
ORD-018116,2025-12-21,2025-12-21 17:49:33,C01552,In-Store,ST-004,Completed,Credit Card,HOLIDAY25,2,5,435.95,87.63,348.32,0.0,28.74,377.06,USD,N/A,N/A,N/A,2025-12-21
ORD-018117,2025-12-21,2025-12-21 11:30:40,C01387,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,125.99,37.07,88.92,0.0,7.34,96.26,USD,Columbus,OH,43215,2025-12-23
ORD-018118,2025-12-21,2025-12-21 14:56:14,C00764,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,213.98,57.16,156.82,0.0,12.94,169.76,USD,New York,NY,10007,2025-12-23
ORD-018119,2025-12-21,2025-12-21 14:31:16,C02059,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,72.99,18.83,54.16,9.99,4.47,68.62,USD,San Jose,CA,95113,2025-12-24
ORD-018120,2025-12-21,2025-12-21 10:36:41,C00515,In-Store,ST-005,Completed,Credit Card,HOLIDAY25,2,2,120.98,20.38,100.6,0.0,8.3,108.9,USD,N/A,N/A,N/A,2025-12-21
ORD-018121,2025-12-21,2025-12-21 18:33:40,C02667,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,3,62.97,25.61,37.36,9.99,3.08,50.43,USD,Phoenix,AZ,85004,2025-12-23
ORD-018122,2025-12-21,2025-12-21 13:54:58,C02942,Online,ST-999,Cancelled,Apple Pay,HOLIDAY25,1,1,202.99,44.72,158.27,0.0,13.06,171.33,USD,San Jose,CA,95113,
ORD-018123,2025-12-21,2025-12-21 07:42:46,C02940,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,3,125.97,42.1,83.87,0.0,6.92,90.79,USD,Minneapolis,MN,55401,2025-12-22
ORD-018124,2025-12-21,2025-12-21 13:39:41,C02208,Online,ST-999,Completed,PayPal,HOLIDAY25,3,6,332.94,51.69,281.25,0.0,23.2,304.45,USD,Dallas,TX,75201,2025-12-24
ORD-018125,2025-12-21,2025-12-21 18:19:22,C00756,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,27.99,8.49,19.5,9.99,1.61,31.1,USD,Minneapolis,MN,55401,2025-12-23
ORD-018126,2025-12-21,2025-12-21 13:08:23,C02493,In-Store,ST-008,Completed,Credit Card,HOLIDAY25,2,4,1035.96,287.83,748.13,0.0,61.72,809.85,USD,N/A,N/A,N/A,2025-12-21
ORD-018127,2025-12-21,2025-12-21 04:34:07,C00915,In-Store,ST-004,Completed,Cash,HOLIDAY25,6,10,796.9,200.95,595.95,0.0,49.17,645.12,USD,N/A,N/A,N/A,2025-12-21
ORD-018128,2025-12-21,2025-12-21 14:11:21,C02677,In-Store,ST-010,Completed,Cash,HOLIDAY25,2,4,87.96,19.57,68.39,0.0,5.64,74.03,USD,N/A,N/A,N/A,2025-12-21
ORD-018129,2025-12-21,2025-12-21 14:09:09,C00501,Online,ST-999,Completed,Apple Pay,HOLIDAY25,3,7,647.93,148.11,499.82,0.0,41.24,541.06,USD,Phoenix,AZ,85004,2025-12-23
ORD-018130,2025-12-21,2025-12-21 12:07:43,C02087,In-Store,ST-006,Completed,Credit Card,HOLIDAY25,1,1,517.99,198.34,319.65,0.0,26.37,346.02,USD,N/A,N/A,N/A,2025-12-21
ORD-018131,2025-12-21,2025-12-21 14:48:49,C01327,Online,ST-999,Completed,PayPal,HOLIDAY25,6,11,411.89,92.38,319.51,0.0,26.36,345.87,USD,New York,NY,10007,2025-12-23
ORD-018132,2025-12-21,2025-12-21 11:18:35,C00022,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,1755.98,315.9,1440.08,0.0,118.81,1558.89,USD,Columbus,OH,43215,2025-12-23
ORD-018133,2025-12-21,2025-12-21 22:27:06,C02017,Online,ST-999,Completed,Gift Card,HOLIDAY25,1,1,17.99,4.63,13.36,4.99,1.1,19.45,USD,Columbus,OH,43215,2025-12-24
ORD-018134,2025-12-21,2025-12-21 08:49:16,C00740,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,6,129.94,44.1,85.84,0.0,7.08,92.92,USD,Portland,OR,97205,2025-12-26
ORD-018135,2025-12-21,2025-12-21 13:36:58,C00761,Online,ST-999,Completed,Gift Card,HOLIDAY25,2,4,79.96,28.73,51.23,6.99,4.23,62.45,USD,Austin,TX,78701,2025-12-24
ORD-018136,2025-12-21,2025-12-21 14:00:20,C01278,In-Store,ST-004,Cancelled,Gift Card,HOLIDAY25,1,3,92.97,15.08,77.89,0.0,6.43,84.32,USD,N/A,N/A,N/A,
ORD-018137,2025-12-21,2025-12-21 18:45:42,C01064,In-Store,ST-002,Completed,Cash,HOLIDAY25,1,1,32.99,8.43,24.56,0.0,2.03,26.59,USD,N/A,N/A,N/A,2025-12-21
ORD-018138,2025-12-21,2025-12-21 07:56:38,C01278,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,6,270.94,81.46,189.48,0.0,15.63,205.11,USD,Denver,CO,80202,2025-12-24
ORD-018139,2025-12-21,2025-12-21 18:03:24,C01546,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,5,695.95,211.31,484.64,0.0,39.98,524.62,USD,Miami,FL,33130,2025-12-25
ORD-018140,2025-12-21,2025-12-21 17:18:32,C02637,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,89.99,12.45,77.54,0.0,6.4,83.94,USD,Atlanta,GA,30303,2025-12-25
ORD-018141,2025-12-21,2025-12-21 13:14:44,C01041,Online,ST-999,Completed,PayPal,HOLIDAY25,3,3,215.97,77.8,138.17,0.0,11.4,149.57,USD,Columbus,OH,43215,2025-12-24
ORD-018142,2025-12-21,2025-12-21 20:52:21,C02748,Online,ST-999,Cancelled,Debit Card,HOLIDAY25,1,2,201.98,21.85,180.13,0.0,14.86,194.99,USD,Miami,FL,33130,
ORD-018143,2025-12-21,2025-12-21 17:10:07,C00834,Online,ST-999,Completed,Debit Card,HOLIDAY25,5,11,951.89,322.83,629.06,0.0,51.9,680.96,USD,Minneapolis,MN,55401,2025-12-25
ORD-018144,2025-12-21,2025-12-21 09:20:00,C01441,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,20.99,3.36,17.63,4.99,1.45,24.07,USD,New York,NY,10007,2025-12-23
ORD-018145,2025-12-21,2025-12-21 13:45:22,C00183,Online,ST-999,Completed,Credit Card,HOLIDAY25,6,12,690.88,177.32,513.56,0.0,42.37,555.93,USD,Seattle,WA,98101,2025-12-23
ORD-018146,2025-12-21,2025-12-21 14:20:51,C00264,Online,ST-999,Completed,PayPal,HOLIDAY25,3,4,1258.96,425.62,833.34,0.0,68.75,902.09,USD,Miami,FL,33130,2025-12-22
ORD-018147,2025-12-21,2025-12-21 13:06:36,C00239,In-Store,ST-012,Completed,Debit Card,HOLIDAY25,1,2,33.98,11.31,22.67,0.0,1.87,24.54,USD,N/A,N/A,N/A,2025-12-21
ORD-018148,2025-12-21,2025-12-21 12:04:45,C00637,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,186.99,28.82,158.17,0.0,13.05,171.22,USD,Minneapolis,MN,55401,2025-12-22
ORD-018149,2025-12-21,2025-12-21 17:57:06,C00918,Online,ST-999,Completed,PayPal,HOLIDAY25,1,3,23.97,6.4,17.57,4.99,1.45,24.01,USD,Dallas,TX,75201,2025-12-23
ORD-018150,2025-12-21,2025-12-21 01:38:21,C02969,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,6,975.94,174.37,801.57,0.0,66.13,867.7,USD,Boston,MA,02108,2025-12-23
ORD-018151,2025-12-21,2025-12-21 15:41:19,C00605,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,6,249.94,90.79,159.15,0.0,13.13,172.28,USD,Los Angeles,CA,90012,2025-12-22
ORD-018152,2025-12-21,2025-12-21 22:04:58,C02045,Online,ST-999,Completed,Gift Card,HOLIDAY25,5,12,2236.88,347.08,1889.8,0.0,155.91,2045.71,USD,Austin,TX,78701,2025-12-24
ORD-018153,2025-12-21,2025-12-21 07:03:31,C02955,In-Store,ST-004,Completed,Debit Card,HOLIDAY25,1,1,88.99,32.77,56.22,0.0,4.64,60.86,USD,N/A,N/A,N/A,2025-12-21
ORD-018154,2025-12-21,2025-12-21 13:51:49,C01353,Online,ST-999,Completed,PayPal,HOLIDAY25,2,2,136.98,36.69,100.29,0.0,8.27,108.56,USD,Los Angeles,CA,90012,2025-12-24
ORD-018155,2025-12-21,2025-12-21 10:11:22,C00106,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,72.99,9.68,63.31,6.99,5.22,75.52,USD,Minneapolis,MN,55401,2025-12-25
ORD-018156,2025-12-21,2025-12-21 09:26:56,C02517,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,3,183.97,49.09,134.88,0.0,11.13,146.01,USD,San Jose,CA,95113,2025-12-22
ORD-018157,2025-12-21,2025-12-21 09:53:41,C01591,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,1,55.99,12.43,43.56,4.99,3.59,52.14,USD,Denver,CO,80202,2025-12-25
ORD-018158,2025-12-21,2025-12-21 11:29:35,C01109,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,877.99,323.89,554.1,0.0,45.71,599.81,USD,Philadelphia,PA,19106,2025-12-23
ORD-018159,2025-12-21,2025-12-21 15:48:19,C02710,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,111.98,36.38,75.6,0.0,6.24,81.84,USD,San Jose,CA,95113,2025-12-23
ORD-018160,2025-12-21,2025-12-21 13:17:11,C01094,In-Store,ST-002,Completed,Credit Card,HOLIDAY25,1,3,134.97,26.48,108.49,0.0,8.95,117.44,USD,N/A,N/A,N/A,2025-12-21
ORD-018161,2025-12-21,2025-12-21 14:56:37,C00054,Online,ST-999,Cancelled,Apple Pay,HOLIDAY25,4,5,505.95,123.2,382.75,0.0,31.58,414.33,USD,New York,NY,10007,
ORD-018162,2025-12-21,2025-12-21 13:45:12,C01790,Online,ST-999,Completed,PayPal,HOLIDAY25,1,6,131.94,42.42,89.52,0.0,7.39,96.91,USD,Columbus,OH,43215,2025-12-23
ORD-018163,2025-12-21,2025-12-21 15:06:36,C02800,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,89.98,16.21,73.77,9.99,6.09,89.85,USD,Minneapolis,MN,55401,2025-12-25
ORD-018164,2025-12-21,2025-12-21 07:42:22,C02994,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,5,131.95,26.39,105.56,0.0,8.71,114.27,USD,Los Angeles,CA,90012,2025-12-28
ORD-018165,2025-12-21,2025-12-21 08:30:34,C02149,In-Store,ST-006,Completed,Debit Card,HOLIDAY25,1,1,24.99,6.7,18.29,0.0,1.51,19.8,USD,N/A,N/A,N/A,2025-12-21
ORD-018166,2025-12-21,2025-12-21 10:34:27,C00645,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,182.99,50.89,132.1,0.0,10.9,143.0,USD,Miami,FL,33130,2025-12-24
ORD-018167,2025-12-21,2025-12-21 19:08:19,C01562,In-Store,ST-010,Cancelled,Credit Card,HOLIDAY25,1,1,34.99,8.01,26.98,0.0,2.23,29.21,USD,N/A,N/A,N/A,
ORD-018168,2025-12-21,2025-12-21 11:09:50,C02487,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,17.99,4.91,13.08,6.99,1.08,21.15,USD,Dallas,TX,75201,2025-12-23
ORD-018169,2025-12-21,2025-12-21 07:04:55,C00021,Online,ST-999,Completed,PayPal,HOLIDAY25,3,3,104.97,26.89,78.08,0.0,6.44,84.52,USD,Phoenix,AZ,85004,2025-12-24
ORD-018170,2025-12-21,2025-12-21 10:59:07,C00187,Online,ST-999,Completed,Gift Card,HOLIDAY25,1,2,163.98,47.05,116.93,0.0,9.65,126.58,USD,Boston,MA,02108,2025-12-23
ORD-018171,2025-12-21,2025-12-21 08:50:43,C01368,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,237.98,50.17,187.81,0.0,15.49,203.3,USD,Philadelphia,PA,19106,2025-12-24
ORD-018172,2025-12-21,2025-12-21 15:40:19,C00614,Online,ST-999,Completed,Gift Card,HOLIDAY25,1,1,22.99,4.1,18.89,4.99,1.56,25.44,USD,Denver,CO,80202,2025-12-23
ORD-018173,2025-12-21,2025-12-21 11:38:36,C01031,In-Store,ST-011,Completed,Debit Card,HOLIDAY25,1,3,956.97,173.02,783.95,0.0,64.68,848.63,USD,N/A,N/A,N/A,2025-12-21
ORD-018174,2025-12-21,2025-12-21 08:26:48,C01741,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,58.99,19.3,39.69,6.99,3.27,49.95,USD,Austin,TX,78701,2025-12-26
ORD-018175,2025-12-21,2025-12-21 11:07:09,C00093,In-Store,ST-012,Completed,Cash,HOLIDAY25,1,1,13.99,2.5,11.49,0.0,0.95,12.44,USD,N/A,N/A,N/A,2025-12-21
ORD-018176,2025-12-21,2025-12-21 19:13:25,C02593,In-Store,ST-006,Completed,Cash,HOLIDAY25,1,1,75.99,25.62,50.37,0.0,4.16,54.53,USD,N/A,N/A,N/A,2025-12-21
ORD-018177,2025-12-21,2025-12-21 14:38:31,C00097,Online,ST-999,Completed,PayPal,HOLIDAY25,4,5,55.63,18.45,37.18,6.99,3.07,47.24,USD,Los Angeles,CA,90012,2025-12-25
ORD-018178,2025-12-21,2025-12-21 20:48:48,C02059,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,4,285.96,99.3,186.66,0.0,15.4,202.06,USD,San Jose,CA,95113,2025-12-26
ORD-018179,2025-12-21,2025-12-21 13:54:00,C02428,In-Store,ST-012,Completed,Credit Card,HOLIDAY25,3,7,100.31,29.97,70.34,0.0,5.8,76.14,USD,N/A,N/A,N/A,2025-12-21
ORD-018180,2025-12-21,2025-12-21 15:22:56,C00314,In-Store,ST-010,Completed,Cash,HOLIDAY25,6,6,315.94,62.17,253.77,0.0,20.94,274.71,USD,N/A,N/A,N/A,2025-12-21
ORD-018181,2025-12-21,2025-12-21 12:41:06,C00441,In-Store,ST-003,Completed,Debit Card,HOLIDAY25,2,2,378.98,104.73,274.25,0.0,22.63,296.88,USD,N/A,N/A,N/A,2025-12-21
ORD-018182,2025-12-21,2025-12-21 14:44:10,C01652,In-Store,ST-009,Completed,Cash,HOLIDAY25,1,2,181.98,45.08,136.9,0.0,11.29,148.19,USD,N/A,N/A,N/A,2025-12-21
ORD-018183,2025-12-21,2025-12-21 10:23:01,C02445,Online,ST-999,Completed,Credit Card,HOLIDAY25,5,6,951.94,219.29,732.65,0.0,60.44,793.09,USD,Seattle,WA,98101,2025-12-25
ORD-018184,2025-12-21,2025-12-21 19:47:38,C00774,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,1,78.99,8.4,70.59,9.99,5.82,86.4,USD,Miami,FL,33130,2025-12-24
ORD-018185,2025-12-21,2025-12-21 16:32:20,C01060,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,4,296.96,70.01,226.95,0.0,18.72,245.67,USD,New York,NY,10007,2025-12-22
ORD-018186,2025-12-21,2025-12-21 09:25:10,C00514,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,209.98,49.7,160.28,0.0,13.22,173.5,USD,Boston,MA,02108,2025-12-25
ORD-018187,2025-12-21,2025-12-21 14:30:16,C01553,Online,ST-999,Completed,PayPal,HOLIDAY25,1,1,23.99,4.63,19.36,6.99,1.6,27.95,USD,Seattle,WA,98101,2025-12-25
ORD-018188,2025-12-21,2025-12-21 14:34:54,C01114,Online,ST-999,Completed,Gift Card,HOLIDAY25,2,3,155.97,33.23,122.74,0.0,10.13,132.87,USD,Boston,MA,02108,2025-12-23
ORD-018189,2025-12-21,2025-12-21 12:18:46,C00284,In-Store,ST-007,Completed,Debit Card,HOLIDAY25,2,3,390.97,146.02,244.95,0.0,20.21,265.16,USD,N/A,N/A,N/A,2025-12-21
ORD-018190,2025-12-21,2025-12-21 09:16:30,C02131,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,3,77.97,17.82,60.15,9.99,4.96,75.1,USD,Boston,MA,02108,2025-12-23
ORD-018191,2025-12-21,2025-12-21 06:59:05,C02733,In-Store,ST-008,Cancelled,Cash,HOLIDAY25,1,3,470.97,56.09,414.88,0.0,34.23,449.11,USD,N/A,N/A,N/A,
ORD-018192,2025-12-21,2025-12-21 21:04:11,C02488,Online,ST-999,Completed,Debit Card,HOLIDAY25,1,2,199.98,49.2,150.78,0.0,12.44,163.22,USD,Portland,OR,97205,2025-12-24
ORD-018193,2025-12-21,2025-12-21 15:21:18,C00589,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,13.98,4.18,9.8,6.99,0.81,17.6,USD,Miami,FL,33130,2025-12-24
ORD-018194,2025-12-21,2025-12-21 11:02:53,C02488,In-Store,ST-012,Completed,Cash,HOLIDAY25,6,11,1367.89,373.97,993.92,0.0,82.0,1075.92,USD,N/A,N/A,N/A,2025-12-21
ORD-018195,2025-12-21,2025-12-21 18:52:58,C02120,Online,ST-999,Completed,Debit Card,HOLIDAY25,3,5,631.95,151.53,480.42,0.0,39.63,520.05,USD,Philadelphia,PA,19106,2025-12-24
ORD-018196,2025-12-21,2025-12-21 09:16:49,C00375,In-Store,ST-008,Completed,Credit Card,HOLIDAY25,6,6,195.94,49.2,146.74,0.0,12.11,158.85,USD,N/A,N/A,N/A,2025-12-21
ORD-018197,2025-12-21,2025-12-21 18:33:45,C02300,Online,ST-999,Completed,Debit Card,HOLIDAY25,3,6,233.94,62.11,171.83,0.0,14.18,186.01,USD,Columbus,OH,43215,2025-12-28
ORD-018198,2025-12-21,2025-12-21 06:59:46,C02770,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,4,400.96,103.15,297.81,0.0,24.57,322.38,USD,Philadelphia,PA,19106,2025-12-23
ORD-018199,2025-12-21,2025-12-21 18:21:11,C02249,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,411.98,117.79,294.19,0.0,24.27,318.46,USD,Seattle,WA,98101,2025-12-23
ORD-018200,2025-12-21,2025-12-21 13:28:24,C01825,Online,ST-999,Completed,Credit Card,HOLIDAY25,5,6,1087.94,187.03,900.91,0.0,74.33,975.24,USD,Phoenix,AZ,85004,2025-12-26
ORD-018201,2025-12-22,2025-12-22 19:48:02,C01143,Online,ST-999,Completed,Apple Pay,HOLIDAY25,6,6,748.94,259.12,489.82,0.0,40.41,530.23,USD,Chicago,IL,60601,2025-12-26
ORD-018202,2025-12-22,2025-12-22 08:30:14,C00405,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,1,19.99,3.77,16.22,4.99,1.34,22.55,USD,Denver,CO,80202,2025-12-29
ORD-018203,2025-12-22,2025-12-22 09:28:25,C00030,Online,ST-999,Cancelled,Gift Card,HOLIDAY25,2,6,32.66,7.6,25.06,4.99,2.07,32.12,USD,Columbus,OH,43215,
ORD-018204,2025-12-22,2025-12-22 21:36:59,C02118,Online,ST-999,Cancelled,Apple Pay,HOLIDAY25,1,1,72.99,21.41,51.58,4.99,4.26,60.83,USD,Minneapolis,MN,55401,
ORD-018205,2025-12-22,2025-12-22 10:03:51,C01960,In-Store,ST-003,Completed,Debit Card,HOLIDAY25,3,5,386.99,51.71,335.28,0.0,27.66,362.94,USD,N/A,N/A,N/A,2025-12-22
ORD-018206,2025-12-22,2025-12-22 08:58:59,C02513,Online,ST-999,Completed,Apple Pay,HOLIDAY25,1,1,129.99,27.6,102.39,0.0,8.45,110.84,USD,Atlanta,GA,30303,2025-12-25
ORD-018207,2025-12-22,2025-12-22 09:28:34,C00771,Online,ST-999,Completed,Apple Pay,HOLIDAY25,3,4,349.96,69.33,280.63,0.0,23.15,303.78,USD,Minneapolis,MN,55401,2025-12-23
ORD-018208,2025-12-22,2025-12-22 13:04:20,C02627,Online,ST-999,Completed,Debit Card,HOLIDAY25,2,2,27.98,8.99,18.99,4.99,1.57,25.55,USD,Miami,FL,33130,2025-12-29
ORD-018209,2025-12-22,2025-12-22 07:43:34,C02961,In-Store,ST-003,Completed,Credit Card,HOLIDAY25,3,3,166.97,42.61,124.36,0.0,10.26,134.62,USD,N/A,N/A,N/A,2025-12-22
ORD-018210,2025-12-22,2025-12-22 05:46:09,C00472,Online,ST-999,Completed,Apple Pay,HOLIDAY25,4,5,262.95,59.12,203.83,0.0,16.82,220.65,USD,New York,NY,10007,2025-12-27
ORD-018211,2025-12-22,2025-12-22 21:29:54,C00030,In-Store,ST-010,Completed,Cash,HOLIDAY25,2,2,87.98,16.54,71.44,0.0,5.89,77.33,USD,N/A,N/A,N/A,2025-12-22
ORD-018212,2025-12-22,2025-12-22 11:39:45,C02681,In-Store,ST-004,Completed,Debit Card,HOLIDAY25,1,1,5.99,1.16,4.83,0.0,0.4,5.23,USD,N/A,N/A,N/A,2025-12-22
ORD-018213,2025-12-22,2025-12-22 14:38:44,C01626,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,10.99,4.07,6.92,4.99,0.57,12.48,USD,Denver,CO,80202,2025-12-27
ORD-018214,2025-12-22,2025-12-22 04:04:18,C00787,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,5,773.95,235.43,538.52,0.0,44.43,582.95,USD,Portland,OR,97205,2025-12-24
ORD-018215,2025-12-22,2025-12-22 21:24:02,C02967,Online,ST-999,Completed,PayPal,HOLIDAY25,1,4,123.96,19.71,104.25,0.0,8.6,112.85,USD,Philadelphia,PA,19106,2025-12-26
ORD-018216,2025-12-22,2025-12-22 11:42:13,C01329,Online,ST-999,Completed,Gift Card,HOLIDAY25,2,2,42.98,13.55,29.43,9.99,2.43,41.85,USD,Minneapolis,MN,55401,2025-12-25
ORD-018217,2025-12-22,2025-12-22 07:23:50,C02094,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,3,81.97,24.69,57.28,9.99,4.73,72.0,USD,Los Angeles,CA,90012,2025-12-27
ORD-018218,2025-12-22,2025-12-22 11:39:03,C00253,Online,ST-999,Completed,Credit Card,HOLIDAY25,3,6,415.94,103.66,312.28,0.0,25.76,338.04,USD,New York,NY,10007,2025-12-27
ORD-018219,2025-12-22,2025-12-22 18:01:07,C01894,Online,ST-999,Completed,Credit Card,HOLIDAY25,4,6,572.94,174.53,398.41,0.0,32.87,431.28,USD,Miami,FL,33130,2025-12-26
ORD-018220,2025-12-22,2025-12-22 12:48:10,C01819,Online,ST-999,Completed,PayPal,HOLIDAY25,2,2,478.98,78.79,400.19,0.0,33.02,433.21,USD,New York,NY,10007,2025-12-29
ORD-018221,2025-12-22,2025-12-22 12:01:46,C01476,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,1,7.99,1.1,6.89,9.99,0.57,17.45,USD,Philadelphia,PA,19106,2025-12-24
ORD-018222,2025-12-22,2025-12-22 13:15:09,C01462,Online,ST-999,Completed,Gift Card,HOLIDAY25,2,5,130.95,29.43,101.52,0.0,8.38,109.9,USD,Dallas,TX,75201,2025-12-24
ORD-018223,2025-12-22,2025-12-22 13:29:56,C00631,Online,ST-999,Completed,Credit Card,HOLIDAY25,1,2,697.98,78.73,619.25,0.0,51.09,670.34,USD,Minneapolis,MN,55401,2025-12-26
ORD-018224,2025-12-22,2025-12-22 18:01:11,C00747,Online,ST-999,Completed,Credit Card,HOLIDAY25,5,5,384.95,115.52,269.43,0.0,22.23,291.66,USD,Phoenix,AZ,85004,2025-12-24
ORD-018225,2025-12-22,2025-12-22 14:40:31,C02741,Online,ST-999,Completed,Debit Card,HOLIDAY25,2,5,155.95,33.38,122.57,0.0,10.11,132.68,USD,San Jose,CA,95113,2025-12-29
ORD-018226,2025-12-22,2025-12-22 21:43:21,C01722,Online,ST-999,Completed,Debit Card,HOLIDAY25,2,5,742.95,197.8,545.15,0.0,44.97,590.12,USD,Denver,CO,80202,2025-12-27
ORD-018227,2025-12-22,2025-12-22 08:58:35,C01832,Online,ST-999,Completed,PayPal,HOLIDAY25,2,4,359.96,94.28,265.68,0.0,21.92,287.6,USD,Boston,MA,02108,2025-12-25
ORD-018228,2025-12-22,2025-12-22 14:07:24,C00742,In-Store,ST-011,Completed,Credit Card,HOLIDAY25,4,7,324.93,83.74,241.19,0.0,19.9,261.09,USD,N/A,N/A,N/A,2025-12-22
ORD-018229,2025-12-22,2025-12-22 13:19:47,C00263,Online,ST-999,Completed,Credit Card,HOLIDAY25,2,2,377.98,97.68,280.3,0.0,23.12,303.42,USD,Columbus,OH,43215,2025-12-25
ORD-018230,2025-12-22,2025-12-22 23:56:50,C01056,Online,ST-999,Completed,Debit Card,HOLIDAY25,3,3,149.97,53.65,96.32,0.0,7.95,104.27,USD,Minneapolis,MN,55401,2025-12-23
